id,amount_tsh,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
9343,500,2102,7,34.63388225,-9.35970814,6,1198,3,11,4,91,359,50,7,1,2008,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
323,0,0,424,36.56278819,-6.37850597,8,597,2,1,1,76,642,0,7,1,0,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
491,250,1336,736,30.17924373,-4.24590309,3,6940,5,16,2,28,55,950,11,1,2002,9,6,3,9,4,3,1,3,3,1,1,8,6,0,5,4
14510,2000,1676,904,31.22217417,-7.52883263,2,4392,15,15,3,92,133,450,7,0,2003,14,11,1,7,4,2,0,4,4,1,1,3,0,0,4,3
13029,0,634,300,36.91678169,-7.44263086,6,7533,11,5,1,36,1135,300,7,1,1985,9,6,3,7,4,0,2,6,2,1,1,7,5,0,4,3
8475,0,0,754,32.90020521,-3.39813349,4,7095,17,17,3,104,1798,0,9,1,0,0,0,1,11,4,0,2,6,2,1,1,3,0,0,4,3
59,0,40,1,39.15686243,-6.98783757,8,5507,1,7,2,20,1281,250,8,0,2000,9,6,3,10,4,0,2,7,5,0,0,7,5,0,6,5
10040,50,115,279,39.73844033,-10.22393219,7,5097,7,80,10,47,1226,1,7,0,1979,6,10,5,7,4,4,5,6,2,1,1,8,6,0,2,1
696,0,0,222,0,-2.00E-08,4,7556,17,17,1,5,1799,0,3,0,0,8,5,1,3,2,0,2,4,4,2,2,7,5,0,4,3
5225,0,0,222,0,-2.00E-08,4,7784,17,17,1,5,1730,0,9,0,0,14,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3
9486,0,0,0,34.38033417,-8.72809753,6,7930,10,12,7,59,1707,0,10,1,0,3,1,0,9,4,0,2,0,0,3,3,6,4,1,1,1
6376,0,1315,835,36.80266598,-3.35251189,5,6779,0,2,7,65,1672,350,8,0,2013,3,1,0,10,4,6,6,6,2,2,2,5,3,1,2,1
11766,0,0,61,31.10186365,-1.66066358,4,2997,4,18,1,26,1578,0,0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
6916,250,2342,168,33.96048216,-9.23812198,1,8211,3,11,3,55,366,0,7,0,1986,3,1,0,7,4,3,1,6,2,1,1,8,6,0,6,5
12715,0,-28,850,39.14794378,-8.14273903,6,7175,14,60,14,99,183,1,6,1,2007,7,4,2,5,0,0,2,6,2,1,1,3,0,0,2,1
8974,0,1126,222,31.016519,-6.30914802,2,4842,15,15,1,75,445,150,7,1,1988,4,2,1,7,4,5,3,4,4,1,1,3,0,0,4,3
5304,0,1752,222,34.81455575,-8.97919017,6,7144,3,11,4,91,1311,250,7,0,1976,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
13340,0,0,996,33.18591316,-4.22731519,0,1514,19,14,1,94,1635,0,11,1,0,6,10,5,8,0,4,5,0,0,2,2,0,1,1,2,1
7867,100,406,385,38.80424195,-10.29709575,7,691,7,8,3,85,1252,450,7,1,2006,4,2,1,7,4,4,5,4,4,1,1,3,0,0,4,3
4248,50,-12,950,40.07099533,-10.21170036,7,202,12,99,1,77,1476,100,7,1,2012,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
11613,0,0,222,33.58918126,-3.72068806,0,616,17,17,8,40,1823,0,3,1,0,3,1,0,3,2,6,6,6,2,2,2,8,6,0,2,1
12050,0,0,147,33.86222955,-9.6033114,1,6368,10,12,3,46,781,0,11,1,0,3,1,0,8,0,0,2,6,2,0,0,6,4,1,1,1
12464,0,0,305,33.79551473,-3.18437862,4,5803,17,17,2,58,1813,0,9,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
4084,0,0,222,32.06310177,-5.06528993,3,8198,19,14,4,123,1890,0,11,1,0,9,6,3,8,0,4,5,6,2,1,1,7,5,0,6,5
2256,100,2287,168,34.06300039,-9.20221873,1,8211,3,11,3,55,734,0,7,1,2007,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
12477,20,324,274,39.56693681,-10.7319527,7,7651,12,9,4,116,1142,270,10,1,1982,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
10365,0,0,303,35.54063297,-5.94580126,0,6175,2,1,6,4,345,0,7,1,0,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3
10329,0,0,305,33.02469807,-2.55457244,4,2091,13,19,2,54,705,0,7,1,0,4,2,1,7,4,0,2,6,2,3,3,7,5,0,4,3
3351,0,887,452,37.67811681,-3.34966687,5,2458,6,3,1,96,932,1,1,1,2003,3,1,0,0,0,3,1,6,2,2,2,8,6,0,1,1
5355,0,0,303,35.3066849,-6.30292321,0,57,2,1,6,4,135,0,7,1,0,16,12,6,7,4,0,2,6,2,1,1,0,1,1,1,1
2075,0,1560,171,36.83215701,-3.31409261,5,6674,0,2,7,65,1803,55,7,1,1986,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
11577,5000,769,231,30.40010367,-6.73828066,3,5291,15,15,1,75,326,250,11,1,2012,9,6,3,8,0,2,0,6,2,1,1,3,0,0,1,1
4448,0,0,222,32.30772362,-3.85378001,3,4787,17,17,3,25,1258,0,0,1,0,8,5,1,11,4,6,6,3,3,2,2,7,5,0,4,3
689,30,172,1010,38.35462767,-6.64237464,8,4511,14,6,1,3,136,18,8,1,2011,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
8371,0,0,222,0,-2.00E-08,4,8038,17,17,1,5,1398,0,9,0,0,8,5,1,11,4,6,6,7,5,4,4,7,5,0,4,3
6991,0,0,350,34.14109516,-3.14799872,4,4765,17,17,6,64,1353,0,3,1,0,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1
7373,0,0,147,33.80348073,-9.57621864,1,4510,10,12,3,46,327,0,7,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
9571,0,1676,1003,35.46042035,-3.669012,0,914,8,21,3,63,1023,1,7,1,2012,13,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
8781,0,0,222,30.85133493,-1.55131475,4,618,4,18,1,26,1558,0,9,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
599,2000,1382,197,36.11223405,-7.57026056,6,1251,3,11,7,34,356,60,7,1,2010,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
2352,0,1156,222,31.17405164,-6.37889117,2,4579,15,15,1,75,1562,57,11,1,1989,9,6,3,8,0,0,2,6,2,3,3,1,0,0,6,5
11834,0,-13,222,38.88158743,-5.73177275,5,4579,20,4,5,95,1195,450,7,0,2008,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
9655,5000,1146,231,32.49152941,-6.75215791,3,1384,15,15,1,75,354,120,7,1,1988,4,2,1,7,4,2,0,6,2,2,2,3,0,0,4,3
14275,0,61,544,39.24126903,-7.18381043,8,989,14,6,4,69,1074,400,7,0,2008,13,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
12657,0,1134,222,37.13828041,-4.07583306,5,3842,8,21,4,108,1421,200,7,1,1996,3,1,0,7,4,6,6,6,2,1,1,8,6,0,6,5
1325,20,0,222,37.56375767,-5.43051682,5,3116,20,4,7,33,774,1,7,0,2008,6,10,5,7,4,4,5,4,4,2,2,3,0,0,1,1
1981,250,1609,401,30.03653042,-4.43972315,3,6867,5,16,2,28,1322,650,11,1,1999,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
1122,0,0,222,31.92295214,-5.0112004,3,8236,19,14,4,123,544,0,7,1,0,3,1,0,7,4,0,2,6,2,3,3,5,3,1,1,1
12362,0,0,484,0,-2.00E-08,4,1558,17,17,1,5,161,0,9,0,0,5,3,1,11,4,1,4,5,4,1,1,7,5,0,4,3
4112,0,0,168,35.82403993,-6.13373925,8,4268,2,1,5,14,1639,0,7,0,0,4,2,1,7,4,4,5,6,2,2,2,7,5,0,4,3
14503,0,951,938,35.13698626,-10.74420438,7,2554,16,10,3,61,603,60,7,1,1977,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
10736,100,-11,1,39.11304695,-6.58964961,8,5306,1,7,1,38,1090,412,7,0,2010,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
12654,0,1491,0,34.7356021,-4.53966706,0,8211,18,13,2,109,1868,812,7,2,2010,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
11188,500,266,746,36.82918416,-8.03563141,6,4525,11,5,3,35,571,500,0,1,1996,14,11,1,7,4,3,1,6,2,2,2,7,5,0,4,3
13021,0,37,222,38.88625047,-8.81409671,7,4638,7,80,9,37,1538,560,0,1,2000,3,1,0,1,1,0,2,6,2,3,3,5,3,1,1,1
7225,0,0,222,31.30470228,-2.68958786,3,7426,4,18,4,6,26,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
2580,0,0,0,33.08380237,-9.42544647,1,1798,10,12,5,21,171,0,7,0,0,3,1,0,7,4,6,6,6,2,3,3,8,6,0,1,1
12796,0,0,799,32.95637346,-4.63824914,3,970,19,14,1,94,1359,0,7,1,0,0,0,1,11,4,0,2,6,2,1,1,3,0,0,4,3
300,0,1641,344,34.50106542,-1.27364008,4,7539,9,20,1,118,1668,400,0,1,1999,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
13745,0,1110,305,37.09869697,-5.71352991,8,5170,8,21,5,41,1820,1,7,1,2006,13,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
10749,30,155,235,39.28638578,-10.31885452,7,5532,7,80,10,47,1618,67,8,0,2010,3,1,0,10,4,4,5,6,2,2,2,6,4,1,2,1
11886,0,0,551,32.82544049,-5.00717221,3,2650,19,14,6,115,391,0,2,1,0,4,2,1,1,1,0,2,4,4,3,3,7,5,0,4,3
4139,0,1355,522,34.98363189,-10.97271604,7,4754,16,10,3,61,1075,56,9,1,2000,3,1,0,11,4,0,2,6,2,1,1,8,6,0,1,1
3723,0,0,304,36.17907887,-6.72305607,6,664,2,1,1,76,1212,0,7,1,0,13,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
3079,0,0,593,32.70573615,-5.23646259,3,2194,19,14,3,124,348,0,7,0,0,9,6,3,7,4,0,2,6,2,2,2,7,5,0,4,3
10768,0,0,222,32.96633824,-9.05816293,2,1399,10,12,6,62,1211,0,7,1,0,3,1,0,7,4,5,3,6,2,2,2,6,4,1,1,1
11391,0,0,222,0,-2.00E-08,4,7764,13,19,2,54,292,0,0,1,0,9,6,3,7,4,0,2,6,2,2,2,3,0,0,6,5
520,4700,1250,102,35.23376691,-9.09991636,6,4240,3,11,4,91,329,55,7,1,1986,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
13226,0,0,222,0,-2.00E-08,4,451,13,19,6,15,556,0,7,1,0,9,6,3,7,4,6,6,7,5,0,0,7,5,0,6,5
1687,0,1381,1012,34.3287402,-2.98391271,4,7716,17,17,1,5,1124,1000,9,0,2008,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
3165,0,1717,198,34.85742956,-10.98061657,1,3958,16,10,3,61,812,1,7,1,1992,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
7235,0,0,897,30.53730623,-2.48029791,4,5735,4,18,11,89,1316,0,7,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
13068,0,0,222,32.10435124,-3.70777016,3,1527,17,17,5,9,372,0,3,1,0,9,6,3,3,2,6,6,6,2,0,0,7,5,0,6,5
8515,6,1690,222,37.45025478,-3.27956924,5,4309,6,3,4,73,689,60,10,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
12702,0,0,344,33.56797657,-2.83184602,4,5796,13,19,4,45,963,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
603,0,997,222,35.48445788,-10.62277295,1,6314,16,10,2,111,998,0,7,1,2003,3,1,0,7,4,5,3,6,2,1,1,6,4,1,1,1
12995,1000,1194,655,33.5170109,-2.09566148,4,4044,9,20,4,10,1495,700,9,1,2005,0,0,1,11,4,2,0,4,4,1,1,3,0,0,4,3
10836,0,300,274,39.55225685,-10.68289247,7,3989,12,9,4,116,882,1,10,1,1982,13,10,5,7,4,0,2,6,2,3,3,3,0,0,1,1
2443,0,0,841,32.56253545,-2.71273327,4,1616,13,19,5,102,1781,0,7,1,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
3573,50,68,378,39.46003296,-10.23272106,7,7125,7,80,10,47,1629,213,7,0,2006,13,10,5,7,4,4,5,6,2,1,1,6,4,1,2,1
1878,0,0,222,31.11360521,-1.77702222,4,2505,4,18,1,26,1575,0,0,1,0,3,1,0,1,1,0,2,6,2,4,4,5,3,1,1,1
2106,50,2087,215,35.42566327,-4.22898383,0,115,8,21,1,2,18,210,10,1,1998,7,4,2,9,4,4,5,6,2,1,1,8,6,0,1,1
13606,0,0,198,32.86581839,-8.9444245,2,4210,10,12,6,62,252,0,7,0,0,14,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
492,0,0,99,32.57416137,-3.82307613,4,7724,17,17,3,25,457,0,8,1,0,6,10,5,10,4,4,5,6,2,1,1,2,4,1,6,5
12115,0,0,305,0,-2.00E-08,4,6125,13,19,6,15,475,0,7,1,0,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
14560,500,1726,222,34.89351899,-9.06207118,6,5532,3,11,4,91,300,250,10,0,2007,3,1,0,9,4,5,3,6,2,1,1,8,6,0,1,1
14340,500,579,938,37.17423236,-11.22408168,7,7310,16,10,1,120,1073,1,7,0,1999,14,11,1,7,4,3,1,6,2,1,1,3,0,0,4,3
8776,500,589,867,37.02843476,-10.80091775,7,8158,16,10,1,120,1037,1,7,0,2001,12,7,1,7,4,3,1,6,2,2,2,3,0,0,4,3
4642,0,0,0,33.56055301,-9.08487479,1,7872,10,12,4,100,397,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
7596,0,0,222,31.39866192,-1.21587198,4,1939,4,18,7,66,527,0,7,1,0,14,11,1,7,4,0,2,6,2,3,3,7,5,0,4,3
14291,0,1270,305,34.81132895,-10.53808203,1,7749,16,10,3,61,1484,80,7,1,2012,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
5277,2000,519,938,36.98061413,-11.4699527,7,5537,16,10,1,120,1432,1,7,0,1999,14,11,1,7,4,2,0,6,2,1,1,3,0,0,4,3
14509,0,0,222,33.48724646,-2.63534117,4,7087,13,19,2,54,1813,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
7285,0,1502,0,34.57217006,-4.72462067,0,3768,18,13,2,109,1759,1,7,2,1990,9,6,3,7,4,6,6,7,5,0,0,7,5,0,6,5
2758,0,846,363,35.07020487,-5.85921451,0,4963,18,13,3,56,156,450,7,0,1974,7,4,2,7,4,0,2,6,2,1,1,3,0,0,2,1
14759,500,223,222,36.68359721,-8.14124185,6,5105,11,5,3,35,285,300,0,1,2007,13,10,5,6,3,3,1,6,2,2,2,3,0,0,1,1
11398,20,1013,222,36.81235152,-3.48393955,5,4315,0,2,2,0,1493,150,7,1,2009,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
13012,20,25,391,39.96707436,-10.36640864,7,4190,12,99,1,77,198,400,0,1,2006,4,2,1,6,3,4,5,4,4,1,1,3,0,0,4,3
2364,0,695,875,36.15986356,-10.27521236,6,634,16,10,5,86,1116,800,9,0,1994,9,6,3,11,4,5,3,6,2,1,1,7,5,0,6,5
2337,0,0,711,0,-2.00E-08,4,3750,13,19,6,15,475,0,7,1,0,0,0,1,7,4,0,2,6,2,2,2,3,0,0,4,3
4456,30,1039,359,35.33594326,-3.51231126,0,5347,0,24,11,27,985,500,7,1,1998,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
5770,25,495,255,38.08378537,-4.43391652,5,1965,6,3,3,101,1492,250,11,1,2011,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
7260,0,482,198,34.8395779,-11.31310578,1,3475,16,10,3,61,638,60,7,1,1992,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
1941,0,0,222,0,-2.00E-08,4,5798,13,19,2,54,6,0,7,1,0,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
5738,0,0,754,33.7406074,-4.81265661,0,5339,19,14,3,124,823,0,7,1,0,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
11251,0,0,711,0,-2.00E-08,4,1903,13,19,6,15,314,0,7,1,0,4,2,1,7,4,0,2,6,2,2,2,3,0,0,4,3
7129,1000,1292,751,30.56106497,-3.62129213,3,6947,5,16,1,30,401,500,7,0,1990,3,1,0,7,4,2,0,6,2,1,1,8,6,0,2,1
7747,0,0,198,33.21056169,-8.95753045,2,3989,10,12,6,62,1689,0,10,1,0,3,1,0,7,4,2,0,6,2,2,2,6,4,1,1,1
6373,0,1792,304,35.72394069,-8.1079304,6,1760,3,11,7,34,1875,1,7,1,2005,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
7165,30,467,255,38.06909306,-4.56032623,5,3414,6,3,3,101,21,240,11,1,2011,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
10902,0,1006,222,35.33561613,-10.45814253,1,3644,16,10,2,111,621,0,7,1,1984,3,1,0,7,4,5,3,6,2,0,0,8,6,0,1,1
12389,0,290,222,36.12720094,-8.31332853,6,4642,11,5,3,35,1098,45,1,1,2003,3,1,0,7,4,0,2,6,2,2,2,6,4,1,6,5
14324,20,-7,714,38.82112135,-7.91548673,6,6880,14,60,14,99,1179,1,7,1,2010,8,5,1,7,4,4,5,6,2,2,2,7,5,0,4,3
1851,0,229,274,39.63851132,-10.89580951,7,5396,12,9,4,116,1048,560,10,1,1982,13,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
5313,3000,543,938,36.9853428,-11.46136172,7,1545,16,10,1,120,1432,1,7,1,1999,14,11,1,7,4,2,0,6,2,1,1,3,0,0,4,3
9090,450,1556,105,37.20344988,-3.19991046,5,3369,6,3,5,16,894,50,10,1,1995,3,1,0,9,4,1,4,6,2,1,1,8,6,0,2,1
150,5,1270,222,37.27345755,-3.24333784,5,882,6,3,4,73,582,30,10,1,2007,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1
2555,0,93,277,40.15909354,-10.36228854,7,7321,12,9,5,78,1865,305,7,0,0,9,6,3,7,4,0,2,7,5,0,0,9,2,2,1,1
12246,0,1608,171,29.75774301,-4.62940819,3,2382,5,16,3,31,480,230,7,1,2009,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
13752,200,1332,222,34.75191221,-8.75528804,6,7017,3,11,4,91,1728,65,7,0,1980,3,1,0,7,4,5,3,6,2,1,1,6,4,1,1,1
3617,50,703,412,36.95087886,-11.31536771,7,6591,16,10,1,120,1007,1,7,0,2011,13,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
9769,0,0,305,0,-2.00E-08,4,8237,13,19,2,54,477,0,7,1,0,7,4,2,7,4,0,2,6,2,1,1,2,4,1,2,1
1277,0,1169,875,30.35255658,-5.69174179,3,92,15,15,1,75,1156,270,11,1,1984,9,6,3,8,0,0,2,6,2,1,1,3,0,0,4,3
12766,0,1156,487,37.08629789,-3.23532498,5,6660,6,3,7,106,1777,1,10,1,2002,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
13284,0,1708,10,36.46370064,-2.62050396,0,2947,0,2,6,50,215,530,0,2,2005,3,1,0,3,2,5,3,6,2,2,2,5,3,1,1,1
7862,500,1526,807,34.74953429,-8.84196291,6,106,3,11,4,91,342,52,8,1,2011,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
5043,0,1397,305,34.69027548,-2.14767074,4,6910,9,20,2,103,1475,400,2,1,1979,7,4,2,11,4,0,2,4,4,2,2,3,0,0,2,1
7604,600,829,222,29.74811133,-4.89847502,3,2196,5,16,3,31,1783,150,9,1,2009,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1
2129,250,1453,650,29.92257215,-4.44061561,3,5764,5,16,2,28,433,520,11,1,1991,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1
1289,0,343,222,37.88258759,-6.89502713,8,5714,11,5,2,71,683,1,7,1,1996,14,11,1,7,4,6,6,7,5,0,0,7,5,0,4,3
13305,0,1238,222,32.96943403,-2.02200429,4,4989,13,19,1,121,1493,450,0,1,2000,9,6,3,7,4,0,2,6,2,2,2,8,6,0,6,5
9584,0,1104,171,36.85859983,-3.39414965,5,7769,0,2,7,65,1854,69,7,1,2012,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
6031,0,0,885,32.03565896,-5.01937485,3,1970,19,14,4,123,1342,0,7,1,0,0,0,1,7,4,0,2,6,2,0,0,7,5,0,4,3
10685,0,1613,722,36.03397196,-8.13240148,6,6137,3,11,7,34,278,50,7,1,2004,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
13237,0,1439,205,30.71289999,-3.5467707,3,7384,5,16,1,30,1154,1,7,0,2010,4,2,1,7,4,6,6,6,2,1,1,3,0,0,4,3
9324,0,0,746,31.76115141,-1.26681705,4,2183,4,18,2,7,535,0,7,1,0,3,1,0,7,4,0,2,7,5,0,0,6,4,1,1,1
3743,0,344,473,39.10651503,-10.84796768,7,7167,12,90,12,57,852,1,7,0,2008,3,1,0,7,4,6,6,6,2,0,0,8,6,0,6,5
394,50,309,338,38.48109622,-5.29484185,5,5989,20,4,6,18,1750,300,7,1,2010,13,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1
2116,50,1803,666,31.61267225,-7.94806529,3,6079,15,15,4,114,1057,5500,2,1,1984,4,2,1,1,1,4,5,6,2,1,1,3,0,0,4,3
13908,2400,927,56,35.18804405,-7.7802647,6,4601,3,11,1,24,281,1,7,1,2001,3,1,0,7,4,2,0,6,2,0,0,8,6,0,1,1
8699,0,369,270,38.62436903,-10.76526208,7,7906,12,90,12,57,1435,1,7,1,1985,9,6,3,7,4,6,6,4,4,0,0,7,5,0,6,5
8636,1000,2195,107,34.47696934,-9.35474492,1,4952,3,11,4,91,302,50,7,1,1995,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
3713,0,245,222,38.70973981,-5.11653199,5,3297,20,4,3,80,1556,80,7,0,1975,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
5545,1000,1928,222,35.15389064,-8.58533092,6,3378,3,11,2,79,304,0,7,1,0,14,11,1,7,4,2,0,6,2,1,1,1,0,0,4,3
14478,50,-23,191,39.00201731,-6.48436002,8,2342,14,6,1,3,1952,50,1,1,1993,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
7474,0,0,222,39.12080587,-4.71698612,5,7827,20,4,8,68,205,1,7,1,1973,13,10,5,7,4,0,2,6,2,1,1,4,2,2,1,1
2279,0,926,222,37.34040012,-3.31337459,5,7280,6,3,4,73,1892,125,10,1,1972,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1
8006,250,1362,650,30.10083628,-4.59418704,3,405,5,16,2,28,1713,1,11,1,1989,3,1,0,9,4,3,1,6,2,2,2,6,4,1,2,1
10318,500,1551,222,34.61780182,-9.01899062,6,825,3,11,4,91,1906,75,8,1,1978,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
3584,0,0,1051,33.70370582,-3.27390492,0,6558,17,17,2,58,104,0,9,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
931,0,-16,371,38.89619065,-6.44173467,8,6606,14,6,1,3,922,1483,3,0,2007,4,2,1,3,2,0,2,6,2,1,1,7,5,0,4,3
11112,0,0,222,32.15743087,-3.6406894,3,1613,17,17,5,9,1030,0,3,1,0,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
8606,0,0,305,33.7830245,-3.06815994,4,6033,17,17,2,58,38,0,11,0,0,3,1,0,4,0,3,1,6,2,1,1,0,1,1,1,1
13338,0,568,746,37.49659749,-6.95914391,8,5479,11,5,6,83,1199,1,7,1,1974,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
1422,50,105,222,38.98973774,-9.2576632,7,2570,7,80,9,37,803,363,0,1,1985,9,6,3,11,4,4,5,6,2,1,1,7,5,0,6,5
10597,0,0,222,36.74818653,-6.29704038,8,0,2,1,3,43,1199,0,7,0,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
5094,0,0,759,33.32034121,-2.87474538,4,2638,13,19,4,22,54,0,7,1,0,9,6,3,7,4,0,2,7,5,0,0,7,5,0,4,3
13252,500,2021,969,34.80949734,-9.48570864,6,7509,3,11,4,91,1916,15,7,0,2003,13,10,5,7,4,3,1,6,2,1,1,6,4,1,1,1
1520,20,1234,557,37.0259431,-3.22319094,5,4067,6,3,7,106,1777,1,10,1,2001,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
7560,0,1156,305,37.73493216,-4.0213001,5,8336,6,3,3,101,1541,350,11,1,2012,3,1,0,4,0,0,2,6,2,2,2,8,6,0,1,1
432,1000,278,710,36.50339604,-8.14288977,6,4636,11,5,3,35,278,400,0,1,2000,8,5,1,7,4,3,1,6,2,2,2,7,5,0,1,1
13301,0,1135,222,30.25494364,-4.72164109,3,1618,5,16,2,28,1713,500,11,0,2003,9,6,3,7,4,0,2,6,2,1,1,5,3,1,1,1
2607,50,-19,950,40.0165557,-10.20151081,7,5442,12,99,1,77,1476,80,7,1,1985,13,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
14791,0,833,452,37.63816762,-3.37655395,5,2201,6,3,1,96,978,1,1,1,2003,3,1,0,0,0,3,1,6,2,2,2,8,6,0,1,1
5242,0,889,1044,34.94791972,-5.94456144,0,5494,18,13,3,56,1747,350,7,0,1978,7,4,2,7,4,6,6,6,2,1,1,3,0,0,2,1
3768,10,1210,105,37.19565395,-3.25261369,5,3364,6,3,5,16,1015,150,10,1,2001,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
14374,0,1495,222,30.87901715,-3.11446206,3,1995,5,16,1,30,1319,250,7,0,1996,3,1,0,1,1,6,6,6,2,2,2,5,3,1,1,1
278,0,0,146,31.45748053,-2.64825501,4,2207,4,18,8,12,447,0,7,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
7062,0,0,226,33.08421528,-3.82281969,0,772,17,17,3,104,196,0,3,1,0,9,6,3,3,2,0,2,6,2,3,3,5,3,1,6,5
6520,500,739,746,37.44556058,-7.03107682,8,1772,11,5,6,83,1106,150,7,1,1981,14,11,1,7,4,3,1,6,2,1,1,7,5,0,4,3
8765,0,1499,503,37.1267794,-3.18402556,5,2896,6,3,7,106,1779,1,10,1,1999,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
5833,0,331,41,38.3695234,-9.94338793,7,2955,7,80,13,49,557,350,7,1,2005,8,5,1,3,2,6,6,6,2,1,1,5,3,1,4,3
11361,0,0,591,32.54002793,-5.03726506,3,4559,19,14,3,124,884,0,7,1,0,9,6,3,7,4,0,2,6,2,2,2,3,0,0,4,3
7883,0,1232,875,31.33885227,-6.3259798,2,1990,15,15,1,75,538,300,7,1,1985,4,2,1,7,4,0,2,6,2,2,2,3,0,0,4,3
11801,0,1298,518,34.28136349,-1.69741993,4,2363,9,20,2,103,552,90,2,1,2000,0,0,1,1,1,0,2,4,4,1,1,7,5,0,4,3
8679,0,0,0,33.84153726,-9.30332412,1,1521,10,12,4,100,863,0,7,2,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
